Step	Validation return	Validation steps	Validation return std	Validation steps std	Q-value evaluation	Q-network loss	Value-network loss	Policy-network loss	Alpha loss	Log Pi
11000	-0.5722010851831951	61.0	0.4225603117557371	0.0	-5.212884800989308	0.013152037226009916	0.07480413140330969	3.841742979394981	-1.807320594014139	0.19005584604122389
12000	-0.3376674137669033	61.0	0.11987368055379913	0.0	-9.161225366797863	0.012808501571638348	0.022197765857412885	6.529147536253113	-3.1406132418944366	0.4131613187721528
13000	-0.43180782418957053	58.8	0.13316608593513127	4.4	-12.587234918024247	0.051606401385441175	0.12433180148589099	8.63654177754335	-3.277171189930923	0.8461008364203397
14000	-0.279699109594334	52.6	0.14249745646509404	16.799999999999997	-15.873344613193755	0.06537742557474847	0.04747407559168168	11.095002716143792	-1.2772333050691294	1.6337793390106337
15000	-0.4538052228584729	54.4	0.14827948597383708	13.200000000000001	-18.34385024071486	0.0381879660039669	0.026391608676638586	11.377946596251697	-0.459491024171616	1.8814558932582317
16000	-0.2825715715670983	52.0	0.19177430053011177	18.0	-20.3146425808417	0.2297465162303457	0.04667367441720617	12.920842947606525	0.8458005583435819	2.2138357212045703
17000	-0.21498146132695548	61.0	0.08730453882030004	0.0	-22.04311078757097	0.07995076977668807	0.056768617342497746	12.276414269817787	-0.1846738390427159	1.9511552417970397
18000	-0.19300227581577575	43.2	0.1366256022349944	20.093780132170256	-23.51378404232467	0.08233293711465905	0.07180787828907052	14.287447040404803	0.575947390943589	2.160195465890735
19000	-0.31822098938976084	55.2	0.1600615168066942	11.6	-24.453543034956848	0.16992676713456248	0.26406615509954223	17.145366757926688	-0.1288599481265978	1.9635866294940487
20000	-0.0485020854832376	33.0	0.5329527519192463	23.125743231299616	-25.526861763956965	1.5888324790552353	0.13474914925748294	13.96048760220494	0.002500537814755205	2.00071927565036
21000	-0.4040729617151214	56.0	0.12679146934040486	9.033271832508971	-26.315152840872763	0.6021445448127684	0.18191566492641248	16.577625764645525	0.2607676919453652	2.073385367974028
22000	-0.35070210277721914	61.0	0.20512812986849105	0.0	-26.67371322176615	0.1734036751015625	0.1612334501546906	15.718663555534814	0.21048144713793318	2.0606547515172684
23000	-0.29881478586585436	49.0	0.2730091299584427	22.054478003344354	-27.014898762334603	0.678987902842815	0.7719523920720147	14.949150415073438	-0.7987609602973831	1.7722417742448886
24000	-0.289470802133086	47.4	0.15530523268536453	17.81684596105607	-27.92981310844819	0.22910670443519013	0.25195582309171527	16.303748592719685	0.19209474731307705	2.055464999046163
25000	-0.18530875053628262	61.0	0.057888692965622164	0.0	-28.033976489364257	0.18050759750351494	0.228329593152081	15.347147255025316	0.10084127462036929	2.0295987780820504
26000	-0.21228303807769927	38.2	0.10000889888643727	19.56936381183609	-28.326367225034335	0.1745766871992064	0.10648110714642313	13.076012752039041	-0.45296593482640435	1.8656094562534224
27000	-0.2021914968760677	51.2	0.08941454002805121	19.6	-28.991350102345628	0.34582501237264923	0.3247899072438191	13.283818808496058	-0.15548700835559193	1.9540160372019315
28000	-0.3474828434681918	51.8	0.10866928775563561	12.351518125315609	-29.07351255955016	0.34906907958841094	0.11777925339574868	16.13050316904094	0.021748235764184165	2.00642689715274
29000	-0.40961534743882433	61.0	0.11842791575377482	0.0	-29.359003494878277	1.6097990112054967	0.16511682659725424	15.793103060332074	-0.24828878693693446	1.9270154609679921
30000	-0.3221384072873045	45.8	0.29559509276761353	19.873600579663464	-29.41353731875389	0.30205236935380164	0.1577387039793396	15.271021663554132	0.11316084719400513	2.03330645417628
31000	-0.2983855254156548	56.0	0.032817482572369557	10.0	-30.09829701377651	0.4696006346649658	0.36215792366704114	15.889430002774994	-0.11797896202985186	1.9652708657369817
